Name,ID,Club_Name,Event_x,Role_x,Fest_Name_x,Event_y,Fest_Name_y,Role_y
Barry Laird,18XJ1A0347,NA,NA,NA,fest_1,fest_1_event_10,NA,NA
Barry Laird,18XJ1A0347,NA,NA,NA,fest_1,fest_1_event_12,NA,NA
Barry Laird,18XJ1A0347,NA,NA,NA,fest_1,fest_1_event_3,NA,NA
Barry Laird,18XJ1A0347,NA,NA,NA,fest_1,fest_1_event_13,NA,NA
Barry Laird,18XJ1A0347,NA,NA,NA,fest_1,fest_1_event_5,NA,NA
Barry Laird,18XJ1A0347,NA,NA,NA,fest_2,fest_2_event_5,NA,NA
Barry Laird,18XJ1A0347,NA,NA,NA,fest_2,fest_2_event_7,NA,NA
Barry Laird,18XJ1A0347,NA,NA,NA,fest_2,fest_2_event_8,NA,NA
Barry Laird,18XJ1A0347,NA,NA,NA,fest_2,fest_2_event_13,NA,NA
Barry Laird,18XJ1A0347,NA,NA,NA,fest_2,fest_2_event_12,NA,NA
Barry Laird,18XJ1A0347,NA,NA,NA,fest_2,fest_2_event_2,NA,NA
Barry Laird,18XJ1A0347,NA,NA,NA,fest_1,fest_1_event_8,NA,NA
Barry Laird,18XJ1A0347,NA,NA,NA,fest_1,fest_1_event_9,NA,NA
Barry Laird,18XJ1A0347,NA,NA,NA,fest_2,fest_2_event_11,NA,NA
Cody Garay,18XJ1A0348,club_3,club_3_event_2,Participant,fest_2,fest_2_event_5,NA,NA
Cody Garay,18XJ1A0348,club_3,club_3_event_2,Participant,fest_2,fest_2_event_2,NA,NA
Cody Garay,18XJ1A0348,club_3,club_3_event_2,Participant,fest_2,fest_2_event_3,NA,NA
Cody Garay,18XJ1A0348,club_3,club_3_event_2,Participant,fest_2,fest_2_event_4,NA,NA
Cody Garay,18XJ1A0348,club_3,club_3_event_2,Participant,fest_1,fest_1_event_5,NA,NA
Cody Garay,18XJ1A0348,club_3,club_3_event_2,Participant,fest_1,fest_1_event_3,NA,NA
Cody Garay,18XJ1A0348,club_3,club_3_event_2,Participant,fest_1,fest_1_event_4,NA,NA
Cody Garay,18XJ1A0348,club_2,club_2_event_2,Participant,fest_2,fest_2_event_5,NA,NA
Cody Garay,18XJ1A0348,club_2,club_2_event_2,Participant,fest_2,fest_2_event_2,NA,NA
Cody Garay,18XJ1A0348,club_2,club_2_event_2,Participant,fest_2,fest_2_event_3,NA,NA
Cody Garay,18XJ1A0348,club_2,club_2_event_2,Participant,fest_2,fest_2_event_4,NA,NA
Cody Garay,18XJ1A0348,club_2,club_2_event_2,Participant,fest_1,fest_1_event_5,NA,NA
Cody Garay,18XJ1A0348,club_2,club_2_event_2,Participant,fest_1,fest_1_event_3,NA,NA
Cody Garay,18XJ1A0348,club_2,club_2_event_2,Participant,fest_1,fest_1_event_4,NA,NA
Cody Garay,18XJ1A0348,club_3,club_3_event_1,Participant,fest_2,fest_2_event_5,NA,NA
Cody Garay,18XJ1A0348,club_3,club_3_event_1,Participant,fest_2,fest_2_event_2,NA,NA
Cody Garay,18XJ1A0348,club_3,club_3_event_1,Participant,fest_2,fest_2_event_3,NA,NA
Cody Garay,18XJ1A0348,club_3,club_3_event_1,Participant,fest_2,fest_2_event_4,NA,NA
Cody Garay,18XJ1A0348,club_3,club_3_event_1,Participant,fest_1,fest_1_event_5,NA,NA
Cody Garay,18XJ1A0348,club_3,club_3_event_1,Participant,fest_1,fest_1_event_3,NA,NA
Cody Garay,18XJ1A0348,club_3,club_3_event_1,Participant,fest_1,fest_1_event_4,NA,NA
Kelli Haas,18XJ1A0349,NA,NA,NA,fest_1,fest_1_event_4,NA,NA
Kelli Haas,18XJ1A0349,NA,NA,NA,fest_2,fest_2_event_11,NA,NA
Monet Wallace,17XJ1A0100,club_1,club_1_event_2,Participant,fest_2,fest_2_event_3,NA,NA
Monet Wallace,17XJ1A0100,club_1,club_1_event_2,Participant,fest_2,fest_2_event_5,NA,NA
Monet Wallace,17XJ1A0100,club_1,club_1_event_2,Participant,fest_2,fest_2_event_8,NA,NA
Monet Wallace,17XJ1A0100,club_1,club_1_event_2,Participant,fest_1,fest_1_event_1,NA,NA
Monet Wallace,17XJ1A0100,club_1,club_1_event_2,Participant,fest_1,fest_1_event_3,NA,NA
Monet Wallace,17XJ1A0100,club_1,club_1_event_2,Participant,fest_2,fest_2_event_12,NA,NA
Monet Wallace,17XJ1A0100,club_1,club_1_event_2,Participant,fest_1,fest_1_event_4,NA,NA
Monet Wallace,17XJ1A0100,club_1,club_1_event_2,Participant,fest_2,fest_2_event_15,NA,NA
Monet Wallace,17XJ1A0100,club_3,club_3_event_2,Participant,fest_2,fest_2_event_3,NA,NA
Monet Wallace,17XJ1A0100,club_3,club_3_event_2,Participant,fest_2,fest_2_event_5,NA,NA
Monet Wallace,17XJ1A0100,club_3,club_3_event_2,Participant,fest_2,fest_2_event_8,NA,NA
Monet Wallace,17XJ1A0100,club_3,club_3_event_2,Participant,fest_1,fest_1_event_1,NA,NA
Monet Wallace,17XJ1A0100,club_3,club_3_event_2,Participant,fest_1,fest_1_event_3,NA,NA
Monet Wallace,17XJ1A0100,club_3,club_3_event_2,Participant,fest_2,fest_2_event_12,NA,NA
Monet Wallace,17XJ1A0100,club_3,club_3_event_2,Participant,fest_1,fest_1_event_4,NA,NA
Monet Wallace,17XJ1A0100,club_3,club_3_event_2,Participant,fest_2,fest_2_event_15,NA,NA
Keri Carrier,17XJ1A0101,club_1,club_1_event_3,Participant,fest_1,fest_1_event_9,NA,NA
Keri Carrier,17XJ1A0101,club_1,club_1_event_3,Participant,fest_1,fest_1_event_5,NA,NA
Keri Carrier,17XJ1A0101,club_1,club_1_event_3,Participant,fest_1,fest_1_event_6,NA,NA
Keri Carrier,17XJ1A0101,club_1,club_1_event_3,Participant,fest_2,fest_2_event_2,NA,NA
Keri Carrier,17XJ1A0101,club_1,club_1_event_1,Participant,fest_1,fest_1_event_9,NA,NA
Keri Carrier,17XJ1A0101,club_1,club_1_event_1,Participant,fest_1,fest_1_event_5,NA,NA
Keri Carrier,17XJ1A0101,club_1,club_1_event_1,Participant,fest_1,fest_1_event_6,NA,NA
Keri Carrier,17XJ1A0101,club_1,club_1_event_1,Participant,fest_2,fest_2_event_2,NA,NA
Keri Carrier,17XJ1A0101,club_1,club_1_event_2,Participant,fest_1,fest_1_event_9,NA,NA
Keri Carrier,17XJ1A0101,club_1,club_1_event_2,Participant,fest_1,fest_1_event_5,NA,NA
Keri Carrier,17XJ1A0101,club_1,club_1_event_2,Participant,fest_1,fest_1_event_6,NA,NA
Keri Carrier,17XJ1A0101,club_1,club_1_event_2,Participant,fest_2,fest_2_event_2,NA,NA
Keri Carrier,17XJ1A0101,club_2,club_2_event_2,Participant,fest_1,fest_1_event_9,NA,NA
Keri Carrier,17XJ1A0101,club_2,club_2_event_2,Participant,fest_1,fest_1_event_5,NA,NA
Keri Carrier,17XJ1A0101,club_2,club_2_event_2,Participant,fest_1,fest_1_event_6,NA,NA
Keri Carrier,17XJ1A0101,club_2,club_2_event_2,Participant,fest_2,fest_2_event_2,NA,NA
Keri Carrier,17XJ1A0101,club_2,club_2_event_1,Participant,fest_1,fest_1_event_9,NA,NA
Keri Carrier,17XJ1A0101,club_2,club_2_event_1,Participant,fest_1,fest_1_event_5,NA,NA
Keri Carrier,17XJ1A0101,club_2,club_2_event_1,Participant,fest_1,fest_1_event_6,NA,NA
Keri Carrier,17XJ1A0101,club_2,club_2_event_1,Participant,fest_2,fest_2_event_2,NA,NA
Keri Carrier,17XJ1A0101,club_3,club_3_event_3,Participant,fest_1,fest_1_event_9,NA,NA
Keri Carrier,17XJ1A0101,club_3,club_3_event_3,Participant,fest_1,fest_1_event_5,NA,NA
Keri Carrier,17XJ1A0101,club_3,club_3_event_3,Participant,fest_1,fest_1_event_6,NA,NA
Keri Carrier,17XJ1A0101,club_3,club_3_event_3,Participant,fest_2,fest_2_event_2,NA,NA
Gonzalo Huff,17XJ1A0102,NA,NA,NA,fest_1,fest_1_event_11,NA,NA
Gonzalo Huff,17XJ1A0102,NA,NA,NA,fest_2,fest_2_event_13,NA,NA
Gonzalo Huff,17XJ1A0102,NA,NA,NA,fest_1,fest_1_event_7,NA,NA
Gonzalo Huff,17XJ1A0102,NA,NA,NA,fest_1,fest_1_event_13,NA,NA
Gonzalo Huff,17XJ1A0102,NA,NA,NA,fest_2,fest_2_event_6,NA,NA
Gonzalo Huff,17XJ1A0102,NA,NA,NA,fest_1,fest_1_event_8,NA,NA
Gonzalo Huff,17XJ1A0102,NA,NA,NA,fest_1,fest_1_event_3,NA,NA
Gonzalo Huff,17XJ1A0102,NA,NA,NA,fest_1,fest_1_event_12,NA,NA
Gonzalo Huff,17XJ1A0102,NA,NA,NA,fest_2,fest_2_event_8,NA,NA
Gonzalo Huff,17XJ1A0102,NA,NA,NA,fest_2,fest_2_event_14,NA,NA
Gonzalo Huff,17XJ1A0102,NA,NA,NA,fest_1,fest_1_event_4,NA,NA
Gonzalo Huff,17XJ1A0102,NA,NA,NA,fest_2,fest_2_event_3,NA,NA
Gonzalo Huff,17XJ1A0102,NA,NA,NA,fest_2,fest_2_event_1,NA,NA
Gonzalo Huff,17XJ1A0102,NA,NA,NA,fest_1,fest_1_event_1,NA,NA
Gonzalo Huff,17XJ1A0102,NA,NA,NA,fest_2,fest_2_event_12,NA,NA
Gonzalo Huff,17XJ1A0102,NA,NA,NA,fest_2,fest_2_event_15,NA,NA
Gonzalo Huff,17XJ1A0102,NA,NA,NA,fest_2,fest_1_event_2,NA,NA
Gonzalo Huff,17XJ1A0102,NA,NA,NA,fest_1,fest_1_event_10,NA,NA
Gonzalo Huff,17XJ1A0102,NA,NA,NA,fest_2,fest_2_event_11,NA,NA
Gonzalo Huff,17XJ1A0102,NA,NA,NA,fest_2,fest_2_event_2,NA,NA
Gonzalo Huff,17XJ1A0102,NA,NA,NA,fest_2,fest_2_event_7,NA,NA
Kelley Ruth,17XJ1A0103,club_2,club_2_event_2,Participant,fest_2,fest_1_event_2,NA,NA
Kelley Ruth,17XJ1A0103,club_2,club_2_event_2,Participant,fest_1,fest_1_event_1,NA,NA
Kaitlynn Sotelo,17XJ1A0104,NA,NA,NA,fest_2,fest_2_event_5,NA,NA
Kaitlynn Sotelo,17XJ1A0104,NA,NA,NA,fest_2,fest_2_event_2,NA,NA
Kaitlynn Sotelo,17XJ1A0104,NA,NA,NA,fest_2,fest_2_event_7,NA,NA
Kaitlynn Sotelo,17XJ1A0104,NA,NA,NA,fest_1,fest_1_event_4,NA,NA
Kaitlynn Sotelo,17XJ1A0104,NA,NA,NA,fest_1,fest_1_event_9,NA,NA
Kaitlynn Sotelo,17XJ1A0104,NA,NA,NA,fest_1,fest_1_event_1,NA,NA
Kaitlynn Sotelo,17XJ1A0104,NA,NA,NA,fest_1,fest_1_event_8,NA,NA
Kaitlynn Sotelo,17XJ1A0104,NA,NA,NA,fest_2,fest_2_event_10,NA,NA
Kaitlynn Sotelo,17XJ1A0104,NA,NA,NA,fest_1,fest_1_event_3,NA,NA
Kaitlynn Sotelo,17XJ1A0104,NA,NA,NA,fest_1,fest_1_event_6,NA,NA
Kaitlynn Sotelo,17XJ1A0104,NA,NA,NA,fest_2,fest_2_event_4,NA,NA
Kaitlynn Sotelo,17XJ1A0104,NA,NA,NA,fest_2,fest_2_event_15,NA,NA
Kaitlynn Sotelo,17XJ1A0104,NA,NA,NA,fest_1,fest_1_event_5,NA,NA
Kaitlynn Sotelo,17XJ1A0104,NA,NA,NA,fest_2,fest_2_event_8,NA,NA
Adeline Henry,17XJ1A0105,club_1,club_1_event_1,Participant,fest_1,fest_1_event_5,NA,NA
Adeline Henry,17XJ1A0105,club_1,club_1_event_1,Participant,fest_2,fest_2_event_2,NA,NA
Adeline Henry,17XJ1A0105,club_1,club_1_event_1,Participant,fest_1,fest_1_event_3,NA,NA
Adeline Henry,17XJ1A0105,club_1,club_1_event_1,Participant,fest_2,fest_1_event_2,NA,NA
Adeline Henry,17XJ1A0105,club_1,club_1_event_1,Participant,fest_2,fest_2_event_6,NA,NA
Adeline Henry,17XJ1A0105,club_1,club_1_event_1,Participant,fest_2,fest_2_event_1,NA,NA
Adeline Henry,17XJ1A0105,club_1,club_1_event_1,Participant,fest_2,fest_2_event_5,NA,NA
Adeline Henry,17XJ1A0105,club_1,club_1_event_1,Participant,fest_1,fest_1_event_1,NA,NA
Adeline Henry,17XJ1A0105,club_1,club_1_event_1,Participant,fest_2,fest_2_event_4,NA,NA
Adeline Henry,17XJ1A0105,club_1,club_1_event_3,Participant,fest_1,fest_1_event_5,NA,NA
Adeline Henry,17XJ1A0105,club_1,club_1_event_3,Participant,fest_2,fest_2_event_2,NA,NA
Adeline Henry,17XJ1A0105,club_1,club_1_event_3,Participant,fest_1,fest_1_event_3,NA,NA
Adeline Henry,17XJ1A0105,club_1,club_1_event_3,Participant,fest_2,fest_1_event_2,NA,NA
Adeline Henry,17XJ1A0105,club_1,club_1_event_3,Participant,fest_2,fest_2_event_6,NA,NA
Adeline Henry,17XJ1A0105,club_1,club_1_event_3,Participant,fest_2,fest_2_event_1,NA,NA
Adeline Henry,17XJ1A0105,club_1,club_1_event_3,Participant,fest_2,fest_2_event_5,NA,NA
Adeline Henry,17XJ1A0105,club_1,club_1_event_3,Participant,fest_1,fest_1_event_1,NA,NA
Adeline Henry,17XJ1A0105,club_1,club_1_event_3,Participant,fest_2,fest_2_event_4,NA,NA
Allen McPherson,17XJ1A0106,club_2,club_2_event_1,Participant,fest_2,fest_2_event_2,NA,NA
Allen McPherson,17XJ1A0106,club_2,club_2_event_1,Participant,fest_1,fest_1_event_3,NA,NA
Allen McPherson,17XJ1A0106,club_2,club_2_event_1,Participant,fest_2,fest_2_event_9,NA,NA
Allen McPherson,17XJ1A0106,club_2,club_2_event_2,Participant,fest_2,fest_2_event_2,NA,NA
Allen McPherson,17XJ1A0106,club_2,club_2_event_2,Participant,fest_1,fest_1_event_3,NA,NA
Allen McPherson,17XJ1A0106,club_2,club_2_event_2,Participant,fest_2,fest_2_event_9,NA,NA
Allen McPherson,17XJ1A0106,club_1,club_1_event_2,Participant,fest_2,fest_2_event_2,NA,NA
Allen McPherson,17XJ1A0106,club_1,club_1_event_2,Participant,fest_1,fest_1_event_3,NA,NA
Allen McPherson,17XJ1A0106,club_1,club_1_event_2,Participant,fest_2,fest_2_event_9,NA,NA
Allen McPherson,17XJ1A0106,club_3,club_3_event_1,Participant,fest_2,fest_2_event_2,NA,NA
Allen McPherson,17XJ1A0106,club_3,club_3_event_1,Participant,fest_1,fest_1_event_3,NA,NA
Allen McPherson,17XJ1A0106,club_3,club_3_event_1,Participant,fest_2,fest_2_event_9,NA,NA
Alycia Woodard,17XJ1A0107,club_1,club_1_event_2,Participant,NA,NA,NA,NA
Alycia Woodard,17XJ1A0107,club_2,club_2_event_1,Participant,NA,NA,NA,NA
Jadon Vandyke,17XJ1A0108,club_2,club_2_event_1,Participant,fest_1,fest_1_event_3,NA,NA
Jadon Vandyke,17XJ1A0108,club_2,club_2_event_1,Participant,fest_1,fest_1_event_5,NA,NA
Jadon Vandyke,17XJ1A0108,club_2,club_2_event_1,Participant,fest_2,fest_2_event_4,NA,NA
Jadon Vandyke,17XJ1A0108,club_2,club_2_event_1,Participant,fest_2,fest_2_event_2,NA,NA
Jadon Vandyke,17XJ1A0108,club_1,club_1_event_2,Participant,fest_1,fest_1_event_3,NA,NA
Jadon Vandyke,17XJ1A0108,club_1,club_1_event_2,Participant,fest_1,fest_1_event_5,NA,NA
Jadon Vandyke,17XJ1A0108,club_1,club_1_event_2,Participant,fest_2,fest_2_event_4,NA,NA
Jadon Vandyke,17XJ1A0108,club_1,club_1_event_2,Participant,fest_2,fest_2_event_2,NA,NA
Galilea Villasenor,17XJ1A0109,club_1,club_1_event_1,Participant,fest_2,fest_2_event_5,NA,NA
Galilea Villasenor,17XJ1A0109,club_1,club_1_event_1,Participant,fest_2,fest_2_event_1,NA,NA
Galilea Villasenor,17XJ1A0109,club_1,club_1_event_1,Participant,fest_1,fest_1_event_1,NA,NA
Galilea Villasenor,17XJ1A0109,club_1,club_1_event_1,Participant,fest_2,fest_1_event_2,NA,NA
Galilea Villasenor,17XJ1A0109,club_2,club_2_event_2,Participant,fest_2,fest_2_event_5,NA,NA
Galilea Villasenor,17XJ1A0109,club_2,club_2_event_2,Participant,fest_2,fest_2_event_1,NA,NA
Galilea Villasenor,17XJ1A0109,club_2,club_2_event_2,Participant,fest_1,fest_1_event_1,NA,NA
Galilea Villasenor,17XJ1A0109,club_2,club_2_event_2,Participant,fest_2,fest_1_event_2,NA,NA
Galilea Villasenor,17XJ1A0109,club_3,club_3_event_2,Participant,fest_2,fest_2_event_5,NA,NA
Galilea Villasenor,17XJ1A0109,club_3,club_3_event_2,Participant,fest_2,fest_2_event_1,NA,NA
Galilea Villasenor,17XJ1A0109,club_3,club_3_event_2,Participant,fest_1,fest_1_event_1,NA,NA
Galilea Villasenor,17XJ1A0109,club_3,club_3_event_2,Participant,fest_2,fest_1_event_2,NA,NA
Galilea Villasenor,17XJ1A0109,club_3,club_3_event_1,Participant,fest_2,fest_2_event_5,NA,NA
Galilea Villasenor,17XJ1A0109,club_3,club_3_event_1,Participant,fest_2,fest_2_event_1,NA,NA
Galilea Villasenor,17XJ1A0109,club_3,club_3_event_1,Participant,fest_1,fest_1_event_1,NA,NA
Galilea Villasenor,17XJ1A0109,club_3,club_3_event_1,Participant,fest_2,fest_1_event_2,NA,NA
Clyde Bolin,17XJ1A0110,club_2,club_2_event_2,Participant,fest_2,fest_2_event_5,NA,NA
Clyde Bolin,17XJ1A0110,club_2,club_2_event_2,Participant,fest_1,fest_1_event_4,NA,NA
Clyde Bolin,17XJ1A0110,club_2,club_2_event_2,Participant,fest_1,fest_1_event_1,NA,NA
Clyde Bolin,17XJ1A0110,club_2,club_2_event_2,Participant,fest_2,fest_2_event_1,NA,NA
Clyde Bolin,17XJ1A0110,club_2,club_2_event_2,Participant,fest_2,fest_2_event_3,NA,NA
Clyde Bolin,17XJ1A0110,club_3,club_3_event_2,Participant,fest_2,fest_2_event_5,NA,NA
Clyde Bolin,17XJ1A0110,club_3,club_3_event_2,Participant,fest_1,fest_1_event_4,NA,NA
Clyde Bolin,17XJ1A0110,club_3,club_3_event_2,Participant,fest_1,fest_1_event_1,NA,NA
Clyde Bolin,17XJ1A0110,club_3,club_3_event_2,Participant,fest_2,fest_2_event_1,NA,NA
Clyde Bolin,17XJ1A0110,club_3,club_3_event_2,Participant,fest_2,fest_2_event_3,NA,NA
Trent Hartmann,17XJ1A0111,NA,NA,NA,fest_1,fest_1_event_7,NA,NA
Trent Hartmann,17XJ1A0111,NA,NA,NA,fest_1,fest_1_event_6,NA,NA
Trent Hartmann,17XJ1A0111,NA,NA,NA,fest_2,fest_2_event_13,NA,NA
Trent Hartmann,17XJ1A0111,NA,NA,NA,fest_1,fest_1_event_9,NA,NA
Trent Hartmann,17XJ1A0111,NA,NA,NA,fest_2,fest_2_event_2,NA,NA
Trent Hartmann,17XJ1A0111,NA,NA,NA,fest_1,fest_1_event_5,NA,NA
Trent Hartmann,17XJ1A0111,NA,NA,NA,fest_2,fest_2_event_8,NA,NA
Trent Hartmann,17XJ1A0111,NA,NA,NA,fest_2,fest_1_event_2,NA,NA
Trent Hartmann,17XJ1A0111,NA,NA,NA,fest_2,fest_2_event_14,NA,NA
Trent Hartmann,17XJ1A0111,NA,NA,NA,fest_2,fest_2_event_12,NA,NA
Trent Hartmann,17XJ1A0111,NA,NA,NA,fest_1,fest_1_event_4,NA,NA
Trent Hartmann,17XJ1A0111,NA,NA,NA,fest_1,fest_1_event_11,NA,NA
Trent Hartmann,17XJ1A0111,NA,NA,NA,fest_1,fest_1_event_1,NA,NA
Trent Hartmann,17XJ1A0111,NA,NA,NA,fest_2,fest_2_event_7,NA,NA
Trent Hartmann,17XJ1A0111,NA,NA,NA,fest_2,fest_2_event_10,NA,NA
Trent Hartmann,17XJ1A0111,NA,NA,NA,fest_1,fest_1_event_3,NA,NA
Trent Hartmann,17XJ1A0111,NA,NA,NA,fest_1,fest_1_event_8,NA,NA
Trent Hartmann,17XJ1A0111,NA,NA,NA,fest_2,fest_2_event_4,NA,NA
Trent Hartmann,17XJ1A0111,NA,NA,NA,fest_2,fest_2_event_6,NA,NA
Trent Hartmann,17XJ1A0111,NA,NA,NA,fest_1,fest_1_event_13,NA,NA
Trent Hartmann,17XJ1A0111,NA,NA,NA,fest_2,fest_2_event_5,NA,NA
Nancy Lamb,17XJ1A0112,club_2,club_2_event_2,Participant,fest_2,fest_2_event_3,NA,NA
Nancy Lamb,17XJ1A0112,club_2,club_2_event_2,Participant,fest_1,fest_1_event_4,NA,NA
Nancy Lamb,17XJ1A0112,club_2,club_2_event_2,Participant,fest_2,fest_2_event_2,NA,NA
Nancy Lamb,17XJ1A0112,club_2,club_2_event_2,Participant,fest_1,fest_1_event_3,NA,NA
Nancy Lamb,17XJ1A0112,club_2,club_2_event_2,Participant,fest_1,fest_1_event_1,NA,NA
Nancy Lamb,17XJ1A0112,club_1,club_1_event_1,Participant,fest_2,fest_2_event_3,NA,NA
Nancy Lamb,17XJ1A0112,club_1,club_1_event_1,Participant,fest_1,fest_1_event_4,NA,NA
Nancy Lamb,17XJ1A0112,club_1,club_1_event_1,Participant,fest_2,fest_2_event_2,NA,NA
Nancy Lamb,17XJ1A0112,club_1,club_1_event_1,Participant,fest_1,fest_1_event_3,NA,NA
Nancy Lamb,17XJ1A0112,club_1,club_1_event_1,Participant,fest_1,fest_1_event_1,NA,NA
Nancy Lamb,17XJ1A0112,club_1,club_1_event_2,Participant,fest_2,fest_2_event_3,NA,NA
Nancy Lamb,17XJ1A0112,club_1,club_1_event_2,Participant,fest_1,fest_1_event_4,NA,NA
Nancy Lamb,17XJ1A0112,club_1,club_1_event_2,Participant,fest_2,fest_2_event_2,NA,NA
Nancy Lamb,17XJ1A0112,club_1,club_1_event_2,Participant,fest_1,fest_1_event_3,NA,NA
Nancy Lamb,17XJ1A0112,club_1,club_1_event_2,Participant,fest_1,fest_1_event_1,NA,NA
Nancy Lamb,17XJ1A0112,club_3,club_3_event_1,Participant,fest_2,fest_2_event_3,NA,NA
Nancy Lamb,17XJ1A0112,club_3,club_3_event_1,Participant,fest_1,fest_1_event_4,NA,NA
Nancy Lamb,17XJ1A0112,club_3,club_3_event_1,Participant,fest_2,fest_2_event_2,NA,NA
Nancy Lamb,17XJ1A0112,club_3,club_3_event_1,Participant,fest_1,fest_1_event_3,NA,NA
Nancy Lamb,17XJ1A0112,club_3,club_3_event_1,Participant,fest_1,fest_1_event_1,NA,NA
Kayleigh Koenig,17XJ1A0113,club_1,club_1_event_2,Participant,fest_1,fest_1_event_3,NA,NA
Kayleigh Koenig,17XJ1A0113,club_1,club_1_event_2,Participant,fest_2,fest_2_event_5,NA,NA
Kayleigh Koenig,17XJ1A0113,club_1,club_1_event_2,Participant,fest_2,fest_2_event_2,NA,NA
Kayleigh Koenig,17XJ1A0113,club_1,club_1_event_2,Participant,fest_2,fest_2_event_9,NA,NA
Kayleigh Koenig,17XJ1A0113,club_2,club_2_event_1,Participant,fest_1,fest_1_event_3,NA,NA
Kayleigh Koenig,17XJ1A0113,club_2,club_2_event_1,Participant,fest_2,fest_2_event_5,NA,NA
Kayleigh Koenig,17XJ1A0113,club_2,club_2_event_1,Participant,fest_2,fest_2_event_2,NA,NA
Kayleigh Koenig,17XJ1A0113,club_2,club_2_event_1,Participant,fest_2,fest_2_event_9,NA,NA
Travion Conley,17XJ1A0114,NA,NA,NA,fest_2,fest_2_event_9,NA,NA
Travion Conley,17XJ1A0114,NA,NA,NA,fest_2,fest_2_event_6,NA,NA
Travion Conley,17XJ1A0114,NA,NA,NA,fest_1,fest_1_event_6,NA,NA
Travion Conley,17XJ1A0114,NA,NA,NA,fest_2,fest_2_event_8,NA,NA
Travion Conley,17XJ1A0114,NA,NA,NA,fest_2,fest_2_event_7,NA,NA
Travion Conley,17XJ1A0114,NA,NA,NA,fest_2,fest_1_event_2,NA,NA
Travion Conley,17XJ1A0114,NA,NA,NA,fest_2,fest_2_event_4,NA,NA
Travion Conley,17XJ1A0114,NA,NA,NA,fest_2,fest_2_event_1,NA,NA
Travion Conley,17XJ1A0114,NA,NA,NA,fest_1,fest_1_event_5,NA,NA
Travion Conley,17XJ1A0114,NA,NA,NA,fest_1,fest_1_event_1,NA,NA
Travion Conley,17XJ1A0114,NA,NA,NA,fest_1,fest_1_event_9,NA,NA
Travion Conley,17XJ1A0114,NA,NA,NA,fest_2,fest_2_event_3,NA,NA
Travion Conley,17XJ1A0114,NA,NA,NA,fest_2,fest_2_event_5,NA,NA
Travion Conley,17XJ1A0114,NA,NA,NA,fest_1,fest_1_event_4,NA,NA
Travion Conley,17XJ1A0114,NA,NA,NA,fest_1,fest_1_event_10,NA,NA
Travion Conley,17XJ1A0114,NA,NA,NA,fest_1,fest_1_event_7,NA,NA
Stephon Smoot,17XJ1A0115,club_2,club_2_event_2,Participant,fest_2,fest_1_event_2,fest_2,organiser_3
Stephon Smoot,17XJ1A0115,club_2,club_2_event_2,Participant,fest_2,fest_2_event_15,fest_2,organiser_3
Stephon Smoot,17XJ1A0115,club_2,club_2_event_2,Participant,fest_2,fest_2_event_7,fest_2,organiser_3
Stephon Smoot,17XJ1A0115,club_2,club_2_event_2,Participant,fest_2,fest_2_event_8,fest_2,organiser_3
Stephon Smoot,17XJ1A0115,club_2,club_2_event_2,Participant,fest_2,fest_2_event_14,fest_2,organiser_3
Stephon Smoot,17XJ1A0115,club_2,club_2_event_2,Participant,fest_2,fest_2_event_6,fest_2,organiser_3
Stephon Smoot,17XJ1A0115,club_2,club_2_event_2,Participant,fest_1,fest_1_event_4,fest_2,organiser_3
Stephon Smoot,17XJ1A0115,club_2,club_2_event_2,Participant,fest_1,fest_1_event_5,fest_2,organiser_3
Stephon Smoot,17XJ1A0115,club_2,club_2_event_2,Participant,fest_2,fest_2_event_4,fest_2,organiser_3
Stephon Smoot,17XJ1A0115,club_2,club_2_event_2,Participant,fest_2,fest_2_event_12,fest_2,organiser_3
Stephon Smoot,17XJ1A0115,club_2,club_2_event_2,Participant,fest_2,fest_2_event_3,fest_2,organiser_3
Stephon Smoot,17XJ1A0115,club_2,club_2_event_2,Participant,fest_2,fest_2_event_2,fest_2,organiser_3
Stephon Smoot,17XJ1A0115,club_2,club_2_event_2,Participant,fest_2,fest_2_event_10,fest_2,organiser_3
Stephon Smoot,17XJ1A0115,club_3,club_3_event_1,Participant,fest_2,fest_1_event_2,fest_2,organiser_3
Stephon Smoot,17XJ1A0115,club_3,club_3_event_1,Participant,fest_2,fest_2_event_15,fest_2,organiser_3
Stephon Smoot,17XJ1A0115,club_3,club_3_event_1,Participant,fest_2,fest_2_event_7,fest_2,organiser_3
Stephon Smoot,17XJ1A0115,club_3,club_3_event_1,Participant,fest_2,fest_2_event_8,fest_2,organiser_3
Stephon Smoot,17XJ1A0115,club_3,club_3_event_1,Participant,fest_2,fest_2_event_14,fest_2,organiser_3
Stephon Smoot,17XJ1A0115,club_3,club_3_event_1,Participant,fest_2,fest_2_event_6,fest_2,organiser_3
Stephon Smoot,17XJ1A0115,club_3,club_3_event_1,Participant,fest_1,fest_1_event_4,fest_2,organiser_3
Stephon Smoot,17XJ1A0115,club_3,club_3_event_1,Participant,fest_1,fest_1_event_5,fest_2,organiser_3
Stephon Smoot,17XJ1A0115,club_3,club_3_event_1,Participant,fest_2,fest_2_event_4,fest_2,organiser_3
Stephon Smoot,17XJ1A0115,club_3,club_3_event_1,Participant,fest_2,fest_2_event_12,fest_2,organiser_3
